uid,start_date_local,session,age,colorblind,gender,num_items,ColorN,redundancy,response_error,response_RT,rotation,response_degrees,response_radians,target_angle_norotation,response_derotated_degress,target_color,target_patchN,Patch_Locations1,Patch_Locations2,Patch_Locations3,Patch_Locations4,Patch_Locations5,Patch_Locations6,Patch_Color_Angle1,Patch_Color_Angle2,Patch_Color_Angle3,Patch_Color_Angle4,Patch_Color_Angle5,Patch_Color_Angle6,all_patch_colors,leave_center_RT,started_outof_center,too_fast_trigger,too_slow_trigger,timeout,tab_away_count,points,Gestalt,num_itemsi,ColorNi,redundanti,Cnd
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,29.6103940537387,1081.0999994278,121,218.610394053739,2.46771415185961,68,97.6103940537387,"[199.1, 165.88, 0]",2,339,161,250,72,NaN,NaN,279,68,68,68,NaN,NaN,"[[168.18, 79.87, 255], [199.1, 165.88, 0], [199.1, 165.88, 0], [199.1, 165.88, 0]]",881.099999427795,FALSE,FALSE,FALSE,FALSE,0,84,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Non-Redundant Cued,-6.80859227929116,853,121,142.191407720709,-2.48170823277205,28,21.1914077207088,"[224.73, 106.09, 0]",1,323,146,205,87,264,28,28,207,207,207,207,207,"[[224.73, 106.09, 0], [0, 241.13, 255], [0, 241.13, 255], [0, 241.13, 255], [0, 241.13, 255], [0, 241.13, 255]]",748.400000572205,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Long,6,2,0,6
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,8.69515353123398,982.60000038147,121,34.695153531234,-0.60554466360497,265,273.695153531234,"[101.9, 109.24, 255]",2,72,339,161,250,NaN,NaN,134,265,265,265,NaN,NaN,"[[0, 186.29, 78.43], [101.9, 109.24, 255], [101.9, 109.24, 255], [101.9, 109.24, 255]]",723.10000038147,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Redundant Cued,-28.3531976869894,920.5,121,157.646802313011,-2.75145575560265,65,36.6468023130106,"[202.21, 163.53, 0]",2,229,111,170,288,52,347,136,65,65,65,65,65,"[[0, 189.46, 89.98], [202.21, 163.53, 0], [202.21, 163.53, 0], [202.21, 163.53, 0], [202.21, 163.53, 0], [202.21, 163.53, 0]]",750.60000038147,FALSE,FALSE,FALSE,FALSE,0,84,Contiguous.Long,6,2,1,5
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,-6.60750224624888,1483.10000038147,121,148.392497753751,-2.58993767106125,34,27.3924977537511,"[223.07, 121, 0]",2,299,32,210,121,NaN,NaN,79,34,79,79,NaN,NaN,"[[185.81, 172.75, 0], [223.07, 121, 0], [185.81, 172.75, 0], [185.81, 172.75, 0]]",831,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,13.8605040508219,1287.60000038147,121,37.8605040508219,-0.660790452151493,263,276.860504050822,"[87.16, 112.91, 255]",1,307,40,129,218,NaN,NaN,263,150,150,150,NaN,NaN,"[[87.16, 112.91, 255], [0, 209.05, 145.67], [0, 209.05, 145.67], [0, 209.05, 145.67]]",855.39999961853,FALSE,FALSE,FALSE,FALSE,0,92,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,-7.32355756896766,1244.39999961853,121,245.676442431032,1.99532249217177,132,124.676442431032,"[0, 183.01, 64.59]",1,232,173,350,55,291,114,132,103,33,207,33,33,"[[0, 183.01, 64.59], [142.64, 179.57, 0], [223.4, 118.77, 0], [0, 241.13, 255], [223.4, 118.77, 0], [223.4, 118.77, 0]]",1061.30000019073,FALSE,FALSE,FALSE,FALSE,0,96,Iso.Triangle,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Redundant Cued,18.2424690359597,1110.0999994278,121,256.24246903596,1.81091053906247,117,135.24246903596,"[98.86, 178.77, 0]",1,22,199,317,140,81,258,117,15,117,117,117,117,"[[98.86, 178.77, 0], [230.38, 73.32, 55.74], [98.86, 178.77, 0], [98.86, 178.77, 0], [98.86, 178.77, 0], [98.86, 178.77, 0]]",956.799999237061,FALSE,FALSE,FALSE,FALSE,0,90,Contiguous.Long,6,2,1,5
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,8.624908228462,1068.9000005722,121,242.624908228462,2.04858181124384,113,121.624908228462,"[114.08, 179.37, 0]",1,329,240,151,62,NaN,NaN,113,343,113,113,NaN,NaN,"[[114.08, 179.37, 0], [247.2, 0, 158.55], [114.08, 179.37, 0], [114.08, 179.37, 0]]",923.199999809265,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,16.2463662625188,1129.30000019073,121,241.246366262519,2.07264190742647,104,120.246366262519,"[140.2, 179.63, 0]",1,19,314,78,255,196,137,104,15,297,324,104,104,"[[140.2, 179.63, 0], [230.38, 73.32, 55.74], [215.16, 25.94, 247.85], [247.31, 0, 204.21], [140.2, 179.63, 0], [140.2, 179.63, 0]]",1015.69999980927,FALSE,FALSE,FALSE,FALSE,0,91,Iso.Triangle,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,11.4887537058913,981.299999237061,121,241.488753705891,2.06841144847413,109,120.488753705891,"[126.76, 179.66, 0]",1,50,317,228,139,NaN,NaN,109,189,109,109,NaN,NaN,"[[126.76, 179.66, 0], [0, 240.85, 236.34], [126.76, 179.66, 0], [126.76, 179.66, 0]]",798.199999809265,FALSE,FALSE,FALSE,FALSE,0,94,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Non-Redundant Cued,-2.20799428322235,1012.19999980927,121,152.792005716778,-2.66672357048377,34,31.7920057167777,"[223.07, 121, 0]",2,267,90,31,326,149,208,164,34,164,164,164,164,"[[0, 224.42, 184.39], [223.07, 121, 0], [0, 224.42, 184.39], [0, 224.42, 184.39], [0, 224.42, 184.39], [0, 224.42, 184.39]]",883.099999427795,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Long,6,2,0,6
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,10.393019421383,912.300000190735,121,253.393019421383,1.86064281670652,122,132.393019421383,"[73.46, 177.59, 0]",2,184,6,95,273,NaN,NaN,53,122,122,122,NaN,NaN,"[[212.67, 151.63, 0], [73.46, 177.59, 0], [73.46, 177.59, 0], [73.46, 177.59, 0]]",818,FALSE,FALSE,FALSE,FALSE,0,94,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,-3.59106772678032,1245.39999961853,121,161.40893227322,-2.81711731029622,44,40.4089322732197,"[218.54, 139.44, 0]",1,15,193,282,104,NaN,NaN,44,270,270,270,NaN,NaN,"[[218.54, 139.44, 0], [130.73, 99.52, 255], [130.73, 99.52, 255], [130.73, 99.52, 255]]",845.5,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Non-Redundant Cued,-3.28442338359926,968.800000190735,121,158.715576616401,-2.77010938615751,41,37.7155766164007,"[220.12, 134.55, 0]",1,57,175,234,293,116,352,41,97,97,97,97,97,"[[220.12, 134.55, 0], [155.9, 178.84, 0], [155.9, 178.84, 0], [155.9, 178.84, 0], [155.9, 178.84, 0], [155.9, 178.84, 0]]",848.700000762939,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Long,6,2,0,6
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Non-Redundant Cued,1.74998357177668,1034.5,121,191.749983571777,2.93651675320705,69,70.7499835717767,"[198.02, 166.62, 0]",1,190,308,131,249,13,72,69,14,14,14,14,14,"[[198.02, 166.62, 0], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85]]",879.800000190735,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Long,6,2,0,6
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,-28.1138309201925,1285.9000005722,121,319.886169079808,0.700118425145666,227,198.886169079808,"[0, 223.7, 255]",2,55,233,322,144,NaN,NaN,122,227,227,227,NaN,NaN,"[[73.46, 177.59, 0], [0, 223.7, 255], [0, 223.7, 255], [0, 223.7, 255]]",858.5,FALSE,FALSE,FALSE,FALSE,0,84,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,-3.6927579918767,1007,121,291.307242008123,1.1989147992339,174,170.307242008123,"[0, 232.83, 207.28]",2,7,96,185,274,NaN,NaN,326,174,174,174,NaN,NaN,"[[248.02, 0, 200.01], [0, 232.83, 207.28], [0, 232.83, 207.28], [0, 232.83, 207.28]]",876.10000038147,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,13.5661231372737,1370.5999994278,121,197.566123137274,2.83500596803361,63,76.5661231372737,"[204.17, 161.83, 0]",3,295,236,59,177,118,0,348,254,63,34,63,63,"[[245.63, 16.78, 145.34], [0, 143.9, 255], [204.17, 161.83, 0], [223.07, 121, 0], [204.17, 161.83, 0], [204.17, 161.83, 0]]",1002.0999994278,FALSE,FALSE,FALSE,FALSE,0,92,Contiguous.Short6,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,3.9546696305033,1277.29999923706,121,259.954669630503,1.74612041619319,135,138.954669630503,"[0, 187.89, 84.43]",2,30,325,266,207,89,148,274,135,334,57,135,135,"[[149.04, 91.14, 255], [0, 187.89, 84.43], [249.06, 0, 181.83], [209.52, 156.08, 0], [0, 187.89, 84.43], [0, 187.89, 84.43]]",949.89999961853,FALSE,FALSE,FALSE,FALSE,0,98,Iso.Triangle,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,-34.6284996292084,1105.0999994278,121,312.371500370792,0.831274136314584,226,191.371500370792,"[0, 225.17, 255]",1,235,146,324,57,NaN,NaN,226,244,244,244,NaN,NaN,"[[0, 225.17, 255], [0, 185.04, 255], [0, 185.04, 255], [0, 185.04, 255]]",871.799999237061,FALSE,FALSE,FALSE,FALSE,0,81,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,-6.55675730492649,907.199999809265,121,144.443242695074,-2.52101016728628,30,23.4432426950735,"[224.27, 111.49, 0]",1,263,352,85,174,NaN,NaN,30,72,72,72,NaN,NaN,"[[224.27, 111.49, 0], [194.62, 168.69, 0], [194.62, 168.69, 0], [194.62, 168.69, 0]]",807,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,-8.19598303623965,883.89999961853,121,196.80401696376,2.84830723001119,84,75.8040169637603,"[178.67, 175.05, 0]",1,98,187,276,9,NaN,NaN,84,11,84,84,NaN,NaN,"[[178.67, 175.05, 0], [233.43, 67.56, 74.3], [178.67, 175.05, 0], [178.67, 175.05, 0]]",823.39999961853,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,13.139035379577,876.5,121,322.139035379577,0.660798490607466,188,201.139035379577,"[0, 240.51, 234.58]",2,152,330,241,63,NaN,NaN,121,188,121,121,NaN,NaN,"[[79.41, 177.86, 0], [0, 240.51, 234.58], [79.41, 177.86, 0], [79.41, 177.86, 0]]",659.39999961853,FALSE,FALSE,FALSE,FALSE,0,93,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,1.84770485871766,896.10000038147,121,12.8477048587177,-0.224234751109096,250,251.847704858718,"[0, 162.8, 255]",1,264,87,205,146,323,28,250,139,92,340,340,340,"[[0, 162.8, 255], [0, 194.04, 104.71], [165.48, 177.74, 0], [248.14, 0, 166.68], [248.14, 0, 166.68], [248.14, 0, 166.68]]",853.5,FALSE,FALSE,FALSE,FALSE,0,99,Iso.Triangle,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,4.41527967619953,1046.80000019073,121,241.4152796762,2.06969381220695,116,120.4152796762,"[102.97, 178.95, 0]",1,304,186,68,245,127,9,116,338,140,271,140,140,"[[102.97, 178.95, 0], [248.59, 0, 171.88], [0, 195.52, 109.14], [135.62, 97.47, 255], [0, 195.52, 109.14], [0, 195.52, 109.14]]",846.800000190735,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Short6,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,3.43363036245051,1020.60000038147,121,273.433630362451,1.51086817167369,149,152.433630362451,"[0, 207.8, 142.47]",1,343,166,107,48,225,284,149,109,5,349,5,5,"[[0, 207.8, 142.47], [126.76, 179.66, 0], [237.53, 58.01, 96.41], [245.32, 20.8, 142.76], [237.53, 58.01, 96.41], [237.53, 58.01, 96.41]]",920.5,FALSE,FALSE,FALSE,FALSE,0,98,Iso.Triangle,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Redundant Cued,2.51602020496819,1075.5,121,9.51602020496817,-0.166085884263,246,248.516020204968,"[0, 178.29, 255]",2,146,264,28,205,323,87,354,246,246,246,246,246,"[[243.44, 35.75, 129.43], [0, 178.29, 255], [0, 178.29, 255], [0, 178.29, 255], [0, 178.29, 255], [0, 178.29, 255]]",760.39999961853,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Long,6,2,1,5
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,-25.3697188894947,951.599999427795,121,328.630281110505,0.547504880046742,233,207.630281110505,"[0, 213.25, 255]",1,309,132,191,250,14,73,233,328,251,19,233,233,"[[0, 213.25, 255], [248.55, 0, 195.67], [0, 158.44, 255], [227.1, 78.68, 27.84], [0, 213.25, 255], [0, 213.25, 255]]",901.599999427795,FALSE,FALSE,FALSE,FALSE,0,86,Contiguous.Short6,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,26.8095788999261,895.699999809265,121,130.809578899926,-2.28305784495101,343,9.80957889992609,"[247.2, 0, 158.55]",1,14,281,192,103,NaN,NaN,343,207,207,207,NaN,NaN,"[[247.2, 0, 158.55], [0, 241.13, 255], [0, 241.13, 255], [0, 241.13, 255]]",712.5,FALSE,FALSE,FALSE,FALSE,0,85,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,-2.61482301322332,860.199999809265,121,145.385176986777,-2.53745002201394,27,24.3851769867767,"[224.92, 103.19, 0]",2,259,348,170,81,NaN,NaN,330,27,27,27,NaN,NaN,"[[248.89, 0, 191.19], [224.92, 103.19, 0], [224.92, 103.19, 0], [224.92, 103.19, 0]]",743,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Redundant Cued,4.93950260320207,965.5,121,20.9395026032021,-0.3654632641558,255,259.939502603202,"[0, 138.47, 255]",1,115,351,56,292,174,233,255,74,255,255,255,255,"[[0, 138.47, 255], [192.24, 169.95, 0], [0, 138.47, 255], [0, 138.47, 255], [0, 138.47, 255], [0, 138.47, 255]]",898.39999961853,FALSE,FALSE,FALSE,FALSE,0,97,Contiguous.Long,6,2,1,5
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,-2.77173116984659,1215.39999961853,121,225.228268830153,2.35221044752649,107,104.228268830153,"[132.41, 179.71, 0]",2,307,12,130,71,189,248,268,107,8,312,268,268,"[[120.2, 103.5, 255], [132.41, 179.71, 0], [235.55, 62.94, 85.93], [238.51, 0, 226.53], [120.2, 103.5, 255], [120.2, 103.5, 255]]",1076,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Short6,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,16.565051177078,935,121,26.565051177078,-0.463647609000806,249,265.565051177078,"[0, 166.95, 255]",2,181,240,299,4,63,122,208,249,38,176,208,208,"[[0, 240.77, 255], [0, 166.95, 255], [221.51, 129.15, 0], [0, 234.23, 211.5], [0, 240.77, 255], [0, 240.77, 255]]",861.199999809265,FALSE,FALSE,FALSE,FALSE,0,91,Contiguous.Short6,6,4,0,8
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Redundant Cued,-10.0600690411591,804.400000572205,121,41.9399309588409,-0.731989883290876,291,280.939930958841,"[202.58, 47.89, 255]",1,129,307,40,218,NaN,NaN,291,102,291,291,NaN,NaN,"[[202.58, 47.89, 255], [145.01, 179.49, 0], [202.58, 47.89, 255], [202.58, 47.89, 255]]",737.400000572205,FALSE,FALSE,FALSE,FALSE,0,94,Contiguous.Short4,4,2,1,2
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,14.7681840045527,1363.69999980927,121,337.768184004553,0.388018387818096,202,216.768184004553,"[0, 242.29, 255]",1,114,292,25,203,NaN,NaN,202,325,325,325,NaN,NaN,"[[0, 242.29, 255], [247.69, 0, 202.13], [247.69, 0, 202.13], [247.69, 0, 202.13]]",995.800000190735,FALSE,FALSE,FALSE,FALSE,0,92,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Four Items,Two Colors,Non-Redundant Cued,2.52556837372288,723.799999237061,121,17.5255683737229,-0.305878871404852,254,256.525568373723,"[0, 143.9, 255]",2,337,248,70,159,NaN,NaN,236,254,236,236,NaN,NaN,"[[0, 206.84, 255], [0, 143.9, 255], [0, 206.84, 255], [0, 206.84, 255]]",691.89999961853,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Short4,4,2,0,3
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,-2.21538566594916,1088.19999980927,121,39.7846143340509,-0.694372511765319,281,278.784614334051,"[174.92, 75.08, 255]",1,192,74,133,310,251,15,281,333,32,85,281,281,"[[174.92, 75.08, 255], [249.08, 0, 184.22], [223.71, 116.44, 0], [177.15, 175.45, 0], [174.92, 75.08, 255], [174.92, 75.08, 255]]",905.299999237061,FALSE,FALSE,FALSE,FALSE,0,99,Iso.Triangle,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,13.9442196990676,898.300000190735,121,280.944219699068,1.37978365898454,146,159.944219699068,"[0, 203.9, 132.37]",2,349,231,54,113,172,290,18,146,189,290,146,146,"[[227.94, 77.37, 36.68], [0, 203.9, 132.37], [0, 240.85, 236.34], [200.22, 50.95, 255], [0, 203.9, 132.37], [0, 203.9, 132.37]]",832.199999809265,FALSE,FALSE,FALSE,FALSE,0,92,Contiguous.Short6,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Two Colors,Non-Redundant Cued,-1.63215490484745,935.099999427795,121,247.367845095153,1.96580194670587,128,126.367845095153,"[0, 176.11, 11.2]",1,202,84,25,143,320,261,128,40,40,40,40,40,"[[0, 176.11, 11.2], [220.61, 132.81, 0], [220.61, 132.81, 0], [220.61, 132.81, 0], [220.61, 132.81, 0], [220.61, 132.81, 0]]",785,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Long,6,2,0,6
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Redundant Cued,-5.25511870305775,1174.89999961853,121,74.7448812969422,-1.30454427764397,319,313.744881296942,"[244.64, 0, 214.13]",1,239,298,180,121,3,62,319,292,49,89,319,319,"[[244.64, 0, 214.13], [204.87, 44.72, 254.07], [215.48, 146.62, 0], [170.71, 176.87, 0], [244.64, 0, 214.13], [244.64, 0, 214.13]]",848.39999961853,FALSE,FALSE,FALSE,FALSE,0,97,Iso.Triangle,6,4,1,7
HC,2024-05-20T11:11:44,7,22,No,Man,Six Items,Four Colors,Non-Redundant Cued,14.9452805990184,934.699999809265,121,147.945280599018,-2.58213225923976,12,26.9452805990184,"[232.69, 69.04, 70.07]",1,77,136,18,313,254,195,12,168,92,330,92,92,"[[232.69, 69.04, 70.07], [0, 228.05, 193.92], [165.48, 177.74, 0], [248.89, 0, 191.19], [165.48, 177.74, 0], [165.48, 177.74, 0]]",860,FALSE,FALSE,FALSE,FALSE,0,92,Iso.Triangle,6,4,0,8
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,-13.1474472082082,1066.80000019073,288,64.8525527917918,-1.13189057454021,150,136.852552791792,"[0, 209.05, 145.67]",1,21,288,199,110,NaN,NaN,150,300,300,300,NaN,NaN,"[[0, 209.05, 145.67], [220.49, 7.89, 243.68], [220.49, 7.89, 243.68], [220.49, 7.89, 243.68]]",1000.80000019073,FALSE,FALSE,FALSE,FALSE,2,93,Contiguous.Short4,4,2,0,3
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,41.5175106150455,1012.19999980927,288,257.517510615046,1.78865686540759,288,329.517510615046,"[195.24, 56.78, 255]",2,316,227,138,49,NaN,NaN,64,288,64,64,NaN,NaN,"[[203.2, 162.69, 0], [195.24, 56.78, 255], [203.2, 162.69, 0], [203.2, 162.69, 0]]",962.199999809265,FALSE,FALSE,FALSE,FALSE,2,77,Contiguous.Short4,4,2,0,3
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-1.22578968903747,1290.19999980927,288,305.774210310963,0.946418569567697,19,17.7742103109625,"[227.1, 78.68, 27.84]",1,66,184,243,302,7,125,19,77,201,135,77,77,"[[227.1, 78.68, 27.84], [188.46, 171.69, 0], [0, 242.39, 255], [0, 187.89, 84.43], [188.46, 171.69, 0], [188.46, 171.69, 0]]",1057.30000019073,FALSE,FALSE,FALSE,FALSE,2,99,Iso.Triangle,6,4,0,8
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Redundant Cued,-15.0636971215577,1349,288,300.936302878442,1.03085598317188,28,12.9363028784423,"[224.73, 106.09, 0]",1,96,7,185,274,NaN,NaN,28,134,28,28,NaN,NaN,"[[224.73, 106.09, 0], [0, 186.29, 78.43], [224.73, 106.09, 0], [224.73, 106.09, 0]]",1149,FALSE,FALSE,FALSE,FALSE,2,92,Contiguous.Short4,4,2,1,2
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Two Colors,Redundant Cued,24.8554374154266,1396.20000076294,288,164.855437415427,-2.87727017271465,212,236.855437415427,"[0, 238.85, 255]",1,310,133,15,251,192,74,212,100,212,212,212,212,"[[0, 238.85, 255], [149.54, 179.28, 0], [0, 238.85, 255], [0, 238.85, 255], [0, 238.85, 255], [0, 238.85, 255]]",1013.10000038147,FALSE,FALSE,FALSE,FALSE,2,86,Contiguous.Long,6,2,1,5
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Redundant Cued,-12.6174133632645,1273.10000038147,288,267.382586636736,1.61647880786956,352,339.382586636736,"[244.26, 30.45, 134.85]",1,142,53,320,231,NaN,NaN,352,55,352,352,NaN,NaN,"[[244.26, 30.45, 134.85], [211.14, 153.92, 0], [244.26, 30.45, 134.85], [244.26, 30.45, 134.85]]",1019.10000038147,FALSE,FALSE,FALSE,FALSE,2,93,Contiguous.Short4,4,2,1,2
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-137.537813666646,1523.5,288,341.462186333354,0.323545884604176,191,53.462186333354,"[0, 241.44, 239.77]",2,223,282,46,164,105,341,99,191,52,267,99,99,"[[151.72, 179.15, 0], [0, 241.44, 239.77], [213.4, 150.44, 0], [114.49, 105.45, 255], [151.72, 179.15, 0], [151.72, 179.15, 0]]",1340.5,FALSE,FALSE,FALSE,FALSE,2,24,Eq.Triangle,6,4,0,8
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Two Colors,Non-Redundant Cued,-24.775717506611,1131.5,288,314.224282493389,0.798936987953172,51,26.224282493389,"[214.12, 149.2, 0]",1,286,168,109,50,345,227,51,334,334,334,334,334,"[[214.12, 149.2, 0], [249.06, 0, 181.83], [249.06, 0, 181.83], [249.06, 0, 181.83], [249.06, 0, 181.83], [249.06, 0, 181.83]]",867.10000038147,FALSE,FALSE,FALSE,FALSE,2,86,Contiguous.Long,6,2,0,6
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Two Colors,Non-Redundant Cued,-18.6321793973621,1723.80000019073,288,20.3678206026379,-0.355485530971567,111,92.3678206026379,"[120.68, 179.55, 0]",2,105,164,341,223,46,282,145,111,145,145,145,145,"[[0, 202.56, 128.82], [120.68, 179.55, 0], [0, 202.56, 128.82], [0, 202.56, 128.82], [0, 202.56, 128.82], [0, 202.56, 128.82]]",1225.69999980927,FALSE,FALSE,FALSE,FALSE,2,90,Contiguous.Long,6,2,0,6
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Redundant Cued,42.2495258726817,1538.5,288,154.249525872682,-2.69216209611848,184,226.249525872682,"[0, 238.85, 227.3]",1,161,72,339,250,NaN,NaN,184,126,184,184,NaN,NaN,"[[0, 238.85, 227.3], [39.26, 176.28, 0], [0, 238.85, 227.3], [0, 238.85, 227.3]]",1244.19999980927,FALSE,FALSE,FALSE,FALSE,2,77,Contiguous.Short4,4,2,1,2
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,-7.15316211261654,1503.10000038147,288,208.846837887383,2.63812035366591,288,280.846837887383,"[195.24, 56.78, 255]",1,162,73,340,251,NaN,NaN,288,28,28,28,NaN,NaN,"[[195.24, 56.78, 255], [224.73, 106.09, 0], [224.73, 106.09, 0], [224.73, 106.09, 0]]",1010.80000019073,FALSE,FALSE,FALSE,FALSE,2,96,Contiguous.Short4,4,2,0,3
PG,2024-05-17T13:46:26,6,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,15.964017961886,1430.5,288,253.964017961886,1.85067701215066,310,325.964017961886,"[236.19, 0, 229.75]",1,76,17,135,194,312,253,310,21,225,270,21,21,"[[236.19, 0, 229.75], [225.58, 81.97, 0], [0, 226.56, 255], [130.73, 99.52, 255], [225.58, 81.97, 0], [225.58, 81.97, 0]]",1195.5,FALSE,FALSE,FALSE,FALSE,2,91,Contiguous.Short6,6,4,0,8
PG,2024-05-17T13:46:26,6,32,No,Man,Four Items,Two Colors,Redundant Cued,-7.29018595585836,1410.5,288,181.709814044142,3.11175076892268,261,253.709814044142,"[68.82, 116.45, 255]",1,164,253,342,75,NaN,NaN,261,185,261,261,NaN,NaN,"[[68.82, 116.45, 255], [0, 239.31, 229.16], [68.82, 116.45, 255], [68.82, 116.45, 255]]",1260.5,FALSE,FALSE,FALSE,FALSE,2,96,Contiguous.Short4,4,2,1,2
