ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Grouped,8.49983323344748,8.49983323344748,633.655700003146,6.45150574699483
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,0.860720937830195,-0.860720937830195,831.384900004196,6.72309286452249
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,0.512168662285546,-0.512168662285546,1749.55380000029,7.46711606297841
YILIU,2,-1.21868993799503,Early,R,250ms,250,Grouped,20.3132783185317,20.3132783185317,1381.60840000637,7.23100360672595
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,7.63892254465372,-7.63892254465372,1173.41579999629,7.06767426154197
YILIU,2,-1.21868993799503,Early,R,250ms,250,Separated,5.7461635638808,5.7461635638808,964.676399999007,6.87179270831244
YILIU,2,-1.21868993799503,Early,R,350ms,350,Grouped,4.78950159669779,4.78950159669779,914.774199998647,6.81867725886356
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,158.870063268238,158.870063268238,1123.49600000016,7.02420053131656
YILIU,2,-1.21868993799503,Early,R,300ms,300,Grouped,33.3621669489312,33.3621669489312,1110.38399999961,7.01246118042648
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,7.69779251786133,-7.69779251786133,1534.90550000424,7.33622409461104
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,4.6034147885278,4.6034147885278,1050.28989999846,6.95682150028092
YILIU,2,-1.21868993799503,Early,R,300ms,300,Grouped,11.4527870602187,11.4527870602187,1037.95009999885,6.94500298935145
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,11.6364886083381,-11.6364886083381,819.536000002699,6.70873832644746
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,0.0390638658362832,-0.0390638658362832,1215.22710000136,7.10268625188985
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,4.99099404250549,4.99099404250549,995.101499996963,6.90284474200312
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,7.10273687845347,7.10273687845347,1047.97320000216,6.95461329203698
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,22.2061726415524,22.2061726415524,1109.9494999944,7.01206979777089
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,2.00131846047151,2.00131846047151,715.575800000806,6.57308753328856
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,8.83499219425875,8.83499219425875,863.236199998937,6.76068835004205
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,1.46232220802563,1.46232220802563,1059.05840000196,6.96513549044725
YILIU,2,-1.21868993799503,Early,R,300ms,300,Grouped,0.327921777241215,-0.327921777241215,996.822599998268,6.9045728203266
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Grouped,12.0626026704158,-12.0626026704158,1350.42390000308,7.20817382214707
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,5.543380827958,-5.543380827958,1432.53060000279,7.26719780961924
YILIU,2,-1.21868993799503,Early,R,50ms,50,Grouped,15.2490236572124,-15.2490236572124,880.601600001683,6.78060531026491
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,3.64953875405141,3.64953875405141,943.796999999904,6.84991110064759
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,26.8601751913423,-26.8601751913423,1402.07300000475,7.24570713471601
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,2.5688327237668,-2.5688327237668,1062.45389999822,6.9683365116203
YILIU,2,-1.21868993799503,Early,R,350ms,350,Separated,3.3938969457507,-3.3938969457507,1068.44119999732,6.973956042826
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,3.10223450116109,-3.10223450116109,1142.82829999865,7.04126143378701
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,16.9952711427071,16.9952711427071,1050.15779999667,6.95669571757092
YILIU,2,-1.21868993799503,Early,R,250ms,250,Grouped,5.95064277703773,5.95064277703773,813.405300003069,6.70122950931502
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,11.7882456890303,11.7882456890303,1081.26540000376,6.9858873009227
